Timestamp,Temperature,Humidity,Light
2025-12-10 10:02:00,30.67453123546455,54.57946295832759,416
2025-12-10 10:03:00,30.563693182740405,54.85737622605058,433
2025-12-10 10:04:00,30.65721437763118,55.194979632524365,357
2025-12-10 10:05:00,30.626452116842707,55.27153952595452,343
2025-12-10 10:06:00,30.65105916853954,54.96604900078764,472
2025-12-10 10:07:00,30.66008379381452,55.18025730561114,459
2025-12-10 10:08:00,30.698307705580802,54.95802454306232,472
2025-12-10 10:09:00,30.655176949502525,55.116143340947154,360
2025-12-10 10:10:00,30.68681957137166,54.665311605043634,346
2025-12-10 10:11:00,30.563989914082992,54.65000519277332,448
2025-12-10 10:12:00,30.534507271248632,54.59034494814058,379
2025-12-10 10:13:00,30.513942741715642,54.7871496570532,417
2025-12-10 10:14:00,30.51912114593776,54.840676859885825,463
2025-12-10 10:15:00,30.45200550461226,54.167857754593165,446
2025-12-10 10:16:00,30.508182593696834,54.59649879221594,319
2025-12-10 10:17:00,30.4910531502853,54.64636170054033,484
2025-12-10 10:18:00,30.507279066104026,54.981420350473975,445
2025-12-10 10:19:00,30.551728280817883,55.08063319711915,346
2025-12-10 10:20:00,30.55450688866508,55.09267978141697,348
2025-12-10 10:21:00,30.482533808833395,55.015982276178015,313
2025-12-10 10:22:00,30.526843907139863,54.96924164031521,442
2025-12-10 10:23:00,30.529061435014818,54.734016144717394,458
2025-12-10 10:24:00,30.551336780078888,54.44166481351025,300
2025-12-10 10:25:00,30.565830920655745,54.404219822240485,416
2025-12-10 10:26:00,30.478666658295158,54.618115412648656,353
2025-12-10 10:27:00,30.47047339512201,54.99027102347249,417
2025-12-10 10:28:00,30.544386000863135,54.814377455423134,302
2025-12-10 10:29:00,30.504800001930356,54.57998208453304,443
2025-12-10 10:30:00,26.37268374579025,54.105573749973196,476
2025-12-10 10:31:00,26.323322285406604,54.0073410442233,377
2025-12-10 10:32:00,26.262866165928553,54.325169870663814,344
2025-12-10 10:33:00,26.225020861402975,54.15015410609019,454
2025-12-10 10:34:00,26.158740347627845,53.99591301377385,372
2025-12-10 10:35:00,26.13399567624958,53.986017103217215,325
2025-12-10 10:36:00,26.101729565789704,53.66589490141169,346
2025-12-10 10:37:00,26.026000823598892,53.80182683524438,420
2025-12-10 10:38:00,26.019861386141017,53.93160548349509,355
2025-12-10 10:39:00,26.058875144362016,53.96182147592564,393
2025-12-10 10:40:00,25.997288605986526,53.999738459957754,406
2025-12-10 10:41:00,26.067268438379163,53.91025285510613,362
2025-12-10 10:42:00,26.08429920094358,53.907497264052694,347
2025-12-10 10:43:00,26.152918090770942,53.771940045454016,360
2025-12-10 10:44:00,26.210594684371337,53.696937919780055,380
2025-12-10 10:45:00,26.175887386695962,53.718909934388705,325
2025-12-10 10:46:00,26.193010232596336,54.10121585569059,335
2025-12-10 10:47:00,26.208987111539773,54.13987146806047,300
2025-12-10 10:48:00,26.288794258734857,54.26008225690278,307
2025-12-10 10:49:00,26.25658049972646,54.53127633396441,412
2025-12-10 10:50:00,26.21959956125499,54.40142687829767,398
2025-12-10 10:51:00,26.177173526285596,54.214177872642075,479
2025-12-10 10:52:00,26.19383219102759,54.16259743973337,346
2025-12-10 10:53:00,26.01992373034576,54.108944827343464,426
2025-12-10 10:54:00,25.994028117555477,54.28750990020323,355
2025-12-10 10:55:00,25.96586518698246,54.79536145844541,313
2025-12-10 10:56:00,26.03570486592097,54.71737938024346,327
2025-12-10 10:57:00,26.093186019862625,54.82242172278165,377
2025-12-10 10:58:00,26.10485930968664,54.982952173903136,429
2025-12-10 10:59:00,26.107562853399664,55.0,408
2025-12-10 11:00:00,26.14873047921361,55.0,453
2025-12-10 11:01:00,26.161290227824594,54.90924066700557,313
2025-12-10 11:02:00,26.059828685069895,55.0,486
2025-12-10 11:03:00,26.0466665994413,55.0,355
2025-12-10 11:04:00,26.14196196128765,55.0,414
2025-12-10 11:05:00,26.132228448193775,55.0,306
2025-12-10 11:06:00,26.155265301571973,55.0,302
2025-12-10 11:07:00,26.079107258048385,55.0,410
2025-12-10 11:08:00,26.097886661447966,54.725682124055375,450
2025-12-10 11:09:00,26.12214136702863,54.313176989273025,406
2025-12-10 11:10:00,26.23924012715428,54.09280602927667,317
2025-12-10 11:11:00,26.3198297654402,53.93021491965294,337
2025-12-10 11:12:00,26.347841050988738,53.74778926833104,414
2025-12-10 11:13:00,26.397696812083627,53.70072551994959,314
2025-12-10 11:14:00,26.421085789394013,53.70373839626539,491
2025-12-10 11:15:00,26.352802550069832,53.804559768203504,418
2025-12-10 11:16:00,26.327640675786544,54.01362232680503,327
2025-12-10 11:17:00,26.31584768537901,53.99826954499936,338
2025-12-10 11:18:00,26.399994008597655,54.47459690390095,484
2025-12-10 11:19:00,26.43929570638326,54.41716888441628,316
2025-12-10 11:20:00,25.307253095746717,64.14131206445738,454
2025-12-10 11:21:00,25.306854463680885,64.43730089223538,482
2025-12-10 11:22:00,25.310722879063267,64.26504405196974,332
2025-12-10 11:23:00,25.38687908292675,64.37282606070667,495
2025-12-10 11:24:00,25.335016775210427,64.33475832508995,385
2025-12-10 11:25:00,25.29123586254119,64.05819837889709,365
2025-12-10 11:26:00,25.33754473991777,64.44008170699111,309
2025-12-10 11:27:00,25.267616361226814,64.55267555432923,304
2025-12-10 11:28:00,25.235084232770724,64.45525047757629,422
2025-12-10 11:29:00,25.205464536558782,64.28245232364033,373
2025-12-10 11:30:00,25.207890617956025,64.11626230035812,396
2025-12-10 11:31:00,25.221413459245017,64.10621467846829,417
2025-12-10 11:32:00,25.209466056901697,63.92470194605997,337
2025-12-10 11:33:00,25.18062749037328,64.07578019122512,440
2025-12-10 11:34:00,25.2056733497545,63.88026914226541,458
2025-12-10 11:35:00,25.21063996502596,64.03054656693978,346
2025-12-10 11:36:00,25.12716970096989,64.13921860541576,408
2025-12-10 11:37:00,25.0940385130226,64.2533383391344,479
2025-12-10 11:38:00,25.055875555195474,63.892361919001495,483
2025-12-10 11:39:00,24.974498433301317,63.901978908333774,314
2025-12-10 11:40:00,24.98748455838739,63.721115583312894,456
2025-12-10 11:41:00,25.01941418132626,63.388811570859104,435
2025-12-10 11:42:00,25.016110191393892,63.146608330906616,304
2025-12-10 11:43:00,24.983518386003784,63.1560880651699,456
2025-12-10 11:44:00,24.940497717739586,63.079176956323934,346
2025-12-10 11:45:00,24.99081235820031,62.9637985824193,367
2025-12-10 11:46:00,25.032596963803567,62.73785721148778,375
2025-12-10 11:47:00,25.059087172699332,63.02617093561936,472
2025-12-10 11:48:00,24.93550494769297,62.86679188452527,429
2025-12-10 11:49:00,24.964358554051998,62.82618280731667,454
2025-12-10 11:50:00,24.982915847720562,62.7053857699735,394
2025-12-10 11:51:00,24.98724533709421,62.67425032289509,414
2025-12-10 11:52:00,25.0456344401772,62.72513449155533,463
2025-12-10 11:53:00,25.06251457328096,62.642759098330835,335
2025-12-10 11:54:00,25.038134262077335,62.55624746076691,325
2025-12-10 11:55:00,25.05785686919625,62.47205056460286,342
2025-12-10 11:56:00,25.072345612041072,62.887130724331946,326
2025-12-10 11:57:00,25.11590184721266,62.82192601789838,368
2025-12-10 11:58:00,25.175962543320857,62.74031094329407,447
2025-12-10 11:59:00,25.074056316561965,62.53869368111059,310
2025-12-10 12:00:00,24.98051672051067,62.468390984302324,373
2025-12-10 12:01:00,24.981437639470148,62.80367844675738,403
2025-12-10 12:02:00,24.997784008158355,62.759858340995606,337
2025-12-10 12:03:00,25.03925428721753,62.31763127919403,433
2025-12-10 12:04:00,25.05103501512296,62.471804317971426,499
2025-12-10 12:05:00,24.977105702833967,62.70055512661281,322
2025-12-10 12:06:00,24.99403052320869,62.617497543832656,346
2025-12-10 12:07:00,25.025669616514005,63.07163611539354,389
2025-12-10 12:08:00,25.03476292926693,63.1212802326536,345
2025-12-10 12:09:00,25.011794884289916,62.95131135876065,406
2025-12-10 12:10:00,24.88234180832908,83.819291716647,457
2025-12-10 12:11:00,24.887811548059325,83.96444504142674,419
2025-12-10 12:12:00,24.91186200964616,84.00922184628257,358
2025-12-10 12:13:00,24.872338286873894,84.10351551770977,427
2025-12-10 12:14:00,24.966439511697647,84.37259952694076,413
2025-12-10 12:15:00,25.04609884302962,84.27035639165452,414
2025-12-10 12:16:00,24.99661860201669,84.24519900763458,313
2025-12-10 12:17:00,24.999404847631123,84.46403731132877,308
2025-12-10 12:18:00,24.914781616145383,84.7699473752209,339
2025-12-10 12:19:00,24.906881221216434,84.68457116123142,493
2025-12-10 12:20:00,24.856276002453427,84.35359982685826,324
2025-12-10 12:21:00,24.897434531651523,84.36826342029593,402
2025-12-10 12:22:00,24.832936486664472,84.1092476658832,321
2025-12-10 12:23:00,24.816147251699967,84.44305197094108,303
2025-12-10 12:24:00,24.803167684131786,84.14242338031747,453
2025-12-10 12:25:00,24.790880530927488,84.08787866636793,485
2025-12-10 12:26:00,24.65603619878041,84.07701969306437,328
2025-12-10 12:27:00,24.644489472269974,84.21626096602705,408
2025-12-10 12:28:00,24.73693727701724,84.4415739719366,397
2025-12-10 12:29:00,24.7234928424895,84.22026879018827,336
2025-12-10 12:30:00,24.852160832651993,84.23211247699116,374
2025-12-10 12:31:00,24.852857297247642,84.22728745956915,369
2025-12-10 12:32:00,24.862761535286033,84.19841537718436,445
2025-12-10 12:33:00,24.834078434942022,84.08904358893628,427
2025-12-10 12:34:00,24.832440771431223,83.98035863470952,384
2025-12-10 12:35:00,24.796798482297365,84.00164468024789,341
2025-12-10 12:36:00,24.784049621426323,84.30244327796443,399
2025-12-10 12:37:00,24.651501131006672,84.52074464834892,340
2025-12-10 12:38:00,24.713805390631553,84.1060666018673,465
2025-12-10 12:39:00,24.696671010927535,84.03177842866813,333
2025-12-10 12:40:00,24.626295426191643,83.87621509114996,316
2025-12-10 12:41:00,24.57076663391835,84.22666917983469,464
2025-12-10 12:42:00,24.61755055357572,84.48098019883352,452
2025-12-10 12:43:00,24.653634156777883,84.25516984459007,421
2025-12-10 12:44:00,24.627408143463896,84.35304475683566,375
2025-12-10 12:45:00,24.5663017530193,84.49564444287013,386
2025-12-10 12:46:00,24.554285483111393,84.4206802813602,416
2025-12-10 12:47:00,24.589833481521566,84.50953294365742,405
2025-12-10 12:48:00,24.571785173230612,84.74139890433027,385
2025-12-10 12:49:00,24.51773200685062,84.86458602571912,326
2025-12-10 12:50:00,24.54738706974904,84.80267673785632,356
2025-12-10 12:51:00,24.563693720861146,84.55245402257925,330
2025-12-10 12:52:00,24.60989507182149,84.51547359529066,433
2025-12-10 12:53:00,24.58375892079554,84.72527544045803,467
2025-12-10 12:54:00,24.5485417362684,84.44358318118532,397
2025-12-10 12:55:00,24.470710277592207,84.56478517145445,311
2025-12-10 12:56:00,24.40668880996739,84.91574400785132,352
2025-12-10 12:57:00,24.302592339573206,85.25503528150932,498
2025-12-10 12:58:00,24.313143212933337,85.23569265913524,437
2025-12-10 12:59:00,24.3,85.31551988200566,472
2025-12-10 13:00:00,26.658142862223247,49.33480057715538,371
2025-12-10 13:01:00,26.676722553747574,49.31112099704613,447
2025-12-10 13:02:00,26.665472258579054,49.552639431132185,392
2025-12-10 13:03:00,26.67699661930923,49.63910117737034,362
2025-12-10 13:04:00,26.70404671293941,49.66568841441488,353
2025-12-10 13:05:00,26.73004032425691,49.64202372987868,416
2025-12-10 13:06:00,26.72754989266558,49.418200744273335,409
2025-12-10 13:07:00,26.7424379052115,49.07429254293089,373
2025-12-10 13:08:00,26.756615808742044,49.01816933969793,406
2025-12-10 13:09:00,26.775345064214594,48.80840367288159,356
2025-12-10 13:10:00,26.66937719581266,48.738230611486884,468
2025-12-10 13:11:00,26.617081562369805,48.38211927484479,302
2025-12-10 13:12:00,26.655480725854535,48.7023669202732,419
2025-12-10 13:13:00,26.615633154065808,48.687212754828906,305
2025-12-10 13:14:00,26.60024387323182,48.555433070433665,304
2025-12-10 13:15:00,26.633430733926218,48.757461362519386,304
2025-12-10 13:16:00,26.59000037446294,48.76641473593837,353
2025-12-10 13:17:00,26.654227026159635,48.90422197658136,346
2025-12-10 13:18:00,26.69611189807966,49.17781903806984,476
2025-12-10 13:19:00,26.763854156698322,49.38354756413045,308
2025-12-10 13:20:00,26.771101027437382,49.30705096063883,398
2025-12-10 13:21:00,26.77627491570304,49.20016962343416,319
2025-12-10 13:22:00,26.678650572052508,49.144269810274146,421
2025-12-10 13:23:00,26.696526884244367,49.02681592672091,360
2025-12-10 13:24:00,26.686887894882435,48.99600858352756,422
2025-12-10 13:25:00,26.75473073359338,48.92412112872258,462
2025-12-10 13:26:00,26.82256240270255,48.38162303035299,477
2025-12-10 13:27:00,26.889955191769005,48.641104253325516,381
2025-12-10 13:28:00,26.935067925438464,48.23872065268476,361
2025-12-10 13:29:00,26.986012275199588,48.22869681754971,444
2025-12-10 13:30:00,26.859545403203356,48.48833235911665,302
2025-12-10 13:31:00,26.931754057130803,48.107429944743615,459
2025-12-10 13:32:00,26.94052511089581,48.38514816903245,312
2025-12-10 13:33:00,27.002033176568666,48.55236037926435,419
2025-12-10 13:34:00,26.869670532573792,48.69826893259151,424
2025-12-10 13:35:00,26.858765337655097,48.89744043833521,388
2025-12-10 13:36:00,26.871573410576787,48.893464116277435,372
2025-12-10 13:37:00,26.90361860304725,48.859081442063086,367
2025-12-10 13:38:00,26.902404739052653,48.74803664223733,441
2025-12-10 13:39:00,26.822134289493423,48.86160733699158,400
2025-12-10 13:40:00,26.781832773509894,48.82144896378344,397
2025-12-10 13:41:00,26.79618147143259,48.40440543507035,310
2025-12-10 13:42:00,26.70311402624875,48.34445771974851,404
2025-12-10 13:43:00,26.725842200363733,48.493265373878344,483
2025-12-10 13:44:00,26.646276475569938,48.62059167076091,366
2025-12-10 13:45:00,26.63402299465412,48.44396022174161,422
2025-12-10 13:46:00,26.601595401851153,48.60433168814964,328
2025-12-10 13:47:00,26.61529569110543,48.61439299270071,436
2025-12-10 13:48:00,26.627470478045826,48.80001254802394,494
2025-12-10 13:49:00,26.62261549967566,48.810876325314794,452
2025-12-10 13:50:00,28.36274961980605,45.314081094517995,363
2025-12-10 13:51:00,28.317447830080937,45.50905115145722,381
2025-12-10 13:52:00,28.3056749939707,45.52947693563143,409
2025-12-10 13:53:00,28.333228381244496,45.53725245721602,394
2025-12-10 13:54:00,28.33539196598171,45.74334714130319,465
2025-12-10 13:55:00,28.34296043971023,45.915906538461286,331
2025-12-10 13:56:00,28.37019381192615,46.319284047298666,310
2025-12-10 13:57:00,28.390664482819606,46.44687870132882,344
2025-12-10 13:58:00,28.445747318519423,46.459602253318856,332
2025-12-10 13:59:00,28.41385466368295,46.36477313709416,401
2025-12-10 14:00:00,28.390629317407825,46.174706943454815,468
2025-12-10 14:01:00,28.406519575867918,46.048803633845,435
2025-12-10 14:02:00,28.41626221692801,46.01706874510287,310
2025-12-10 14:03:00,28.414181142263384,46.12828007466864,478
2025-12-10 14:04:00,28.387086186043955,46.25605828385599,387
2025-12-10 14:05:00,28.4654515793759,46.32468010044634,340
2025-12-10 14:06:00,28.426346795112277,46.20167649817839,444
2025-12-10 14:07:00,28.41393365007302,46.082698438764474,375
2025-12-10 14:08:00,28.36437463459252,46.113579894156814,420
2025-12-10 14:09:00,28.35331476800623,46.151524070868426,345
2025-12-10 14:10:00,28.412634138616994,46.10425350408355,459
2025-12-10 14:11:00,28.353363138382978,46.024475005632844,379
2025-12-10 14:12:00,28.39188439923881,46.159829059776236,353
2025-12-10 14:13:00,28.417816381619488,46.03488771514382,385
2025-12-10 14:14:00,28.455411512521124,46.23026753075123,391
2025-12-10 14:15:00,28.420640431026627,46.221953511242724,447
2025-12-10 14:16:00,28.5,46.07397865595004,460
2025-12-10 14:17:00,28.414745666537815,46.350559542843,467
2025-12-10 14:18:00,28.471575905123043,46.259166078127514,459
2025-12-10 14:19:00,28.465926316029638,46.014179068089724,396
2025-12-10 14:20:00,28.470373929660123,46.247361811164005,301
2025-12-10 14:21:00,28.44324368757221,46.42278220692126,332
2025-12-10 14:22:00,28.46642988044173,46.53834558509749,457
2025-12-10 14:23:00,28.442214421412412,46.46742074851079,460
2025-12-10 14:24:00,28.349875799688842,46.35408686600877,376
2025-12-10 14:25:00,28.408050072590406,46.16822042718832,415
2025-12-10 14:26:00,28.36903498989756,46.29625839192974,453
2025-12-10 14:27:00,28.389173404497214,46.434231041889,449
2025-12-10 14:28:00,28.331012377492694,46.94704263174907,402
2025-12-10 14:29:00,28.270224708784333,46.977892094495886,493
2025-12-10 14:30:00,28.262291933990905,46.74056379102288,465
2025-12-10 14:31:00,28.243781462850244,46.74522531120005,402
2025-12-10 14:32:00,28.21128280225707,46.93267003550702,389
2025-12-10 14:33:00,28.203201514983945,46.66441510130336,473
2025-12-10 14:34:00,28.13189523835048,46.78564811942565,421
2025-12-10 14:35:00,28.057556699215464,46.84893333403547,442
2025-12-10 14:36:00,28.079789458498812,46.64986226125067,405
2025-12-10 14:37:00,28.124326362687558,46.30630353649834,418
2025-12-10 14:38:00,28.139149309387488,46.29813194977914,471
2025-12-10 14:39:00,28.133199410600945,46.06255262118302,348
2025-12-10 14:40:00,27.165178321947412,77.03935875077154,433
2025-12-10 14:41:00,27.238970985971775,77.34409559065966,407
2025-12-10 14:42:00,27.2575689810097,77.30970925258676,488
2025-12-10 14:43:00,27.264881381400645,77.41413332403778,447
2025-12-10 14:44:00,27.2907847285929,77.6757306514658,413
2025-12-10 14:45:00,27.3,77.63467972554298,377
2025-12-10 14:46:00,27.3,77.86912757489466,429
2025-12-10 14:47:00,27.29495885049074,78.16884054266768,336
2025-12-10 14:48:00,27.3,78.07678145382891,319
2025-12-10 14:49:00,27.3,78.2917980180361,325
2025-12-10 14:50:00,27.3,78.20699030163621,328
2025-12-10 14:51:00,27.2823286628132,77.80165787568754,300
2025-12-10 14:52:00,27.3,77.87670812681128,418
2025-12-10 14:53:00,27.27185031642322,77.86033798051366,334
2025-12-10 14:54:00,27.206289265914464,78.10002697108,497
2025-12-10 14:55:00,27.181804292188048,78.71883677420419,358
2025-12-10 14:56:00,27.173024227152496,78.56691300599454,368
2025-12-10 14:57:00,27.15240857121575,78.28452081068569,460
2025-12-10 14:58:00,27.1765221657509,78.20054087072987,478
2025-12-10 14:59:00,27.233084805270785,78.14559137169498,311
2025-12-10 15:00:00,27.3,78.29708252155838,319
2025-12-10 15:01:00,27.3,78.61312903902855,480
2025-12-10 15:02:00,27.3,79.20237160436119,342
2025-12-10 15:03:00,27.27952723775109,79.21769482545288,425
2025-12-10 15:04:00,27.3,78.90898726308586,349
2025-12-10 15:05:00,27.3,78.99684781462216,328
2025-12-10 15:06:00,27.25558946222764,78.72423988291193,484
2025-12-10 15:07:00,27.221964988571127,78.26727596844681,338
2025-12-10 15:08:00,27.19748801638655,78.39178723511533,483
2025-12-10 15:09:00,27.173672984338108,78.66944977540209,470
2025-12-10 15:10:00,27.25667036447437,78.92457867192724,477
2025-12-10 15:11:00,27.268202409987587,78.45964281742994,450
2025-12-10 15:12:00,27.233017535385958,78.43123511207506,471
2025-12-10 15:13:00,27.188324152910717,78.40333401697774,337
2025-12-10 15:14:00,27.268827526345387,78.07417871107468,383
2025-12-10 15:15:00,27.3,78.2511239954255,450
2025-12-10 15:16:00,27.3,78.10840068427734,427
2025-12-10 15:17:00,27.25630248272543,77.7831571413596,425
2025-12-10 15:18:00,27.3,78.0906794533744,344
2025-12-10 15:19:00,27.229685768570835,77.98015385439317,351
2025-12-10 15:20:00,27.251343007032432,77.92025202675872,379
2025-12-10 15:21:00,27.15540926918084,77.78869747464758,477
2025-12-10 15:22:00,27.25296098408184,77.67070175656468,423
2025-12-10 15:23:00,27.244787617246732,77.44166627175761,418
2025-12-10 15:24:00,27.27417576651092,77.46469663156253,307
2025-12-10 15:25:00,27.23707477943307,77.20376555240105,384
2025-12-10 15:26:00,27.3,76.88265687107284,428
2025-12-10 15:27:00,27.3,76.45188102213052,307
2025-12-10 15:28:00,27.3,76.64594079958253,456
2025-12-10 15:29:00,27.3,76.61369910586856,395
2025-12-10 15:30:00,25.150118996409603,54.38967382369676,446
2025-12-10 15:31:00,25.147537572794988,54.428990238394306,463
2025-12-10 15:32:00,25.15672612952614,54.462344162313606,482
2025-12-10 15:33:00,25.13662438900888,54.51815024740611,368
